ReactionID,ReactionType,CatalystCoreDetail,CatalystCoreGeneric,Ligand,Reagent,ReagentRole,Solvent,Temperature_C,Time_h,Yield_%,ReactantSMILES,ProductSMILES,Reference,CondKey,CondSig,FamSig,RawCAS,RawData,RCTName,PROName,RGTName,CATName,SOLName
31-614-CAS-38701032,Buchwald,"[""Tris(dibenzylideneacetone)dipalladium|51364-51-3""]","[""Pd""]","[""BINAP|98327-87-8""]","[""Sodium tert-butoxide|865-48-5"", ""Water|7732-18-5""]","[""BASE"", ""WORKUP""]","[""Toluene|108-88-3""]",80.0,12.0,85,N#Cc1ccc(Br)cc1 . C[C@H]1CNCCN1C(=O)OC(C)(C)C,C[C@H]1CN(c2ccc(C#N)cc2)CCN1C(=O)OC(C)(C)C,"Angewandte Chemie, International Edition (2021), 60(5), 2455-2463. | Liu, Xinrui; et al | Angewandte Chemie, International Edition (2021), 60(5), 2455-2463.",Pd/BINAP|98327-87-8/Sodium tert-butoxide|865-48-5+Water|7732-18-5/Toluene|108-88-3,,,RCT: 108-86-1 + 42923-77-3 | PRO: 1848207-63-5 | RGT: 865-48-5 + 7732-18-5 | CAT: 51364-51-3 + 98327-87-8 | SOL: 108-88-3,"{""txt"": {""title"": ""Angewandte Chemie, International Edition (2021), 60(5), 2455-2463."", ""authors"": ""Liu, Xinrui; et al"", ""citation"": ""Angewandte Chemie, International Edition (2021), 60(5), 2455-2463."", ""reagents"": [""Sodium tert-butoxide"", ""Water""], ""catalysts"": [""Tris(dibenzylideneacetone)dipalladium"", ""BINAP""], ""solvents"": [""Toluene""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-38701032"", ""1.1"", ""Reagents: Sodium tert-butoxide"", ""Catalysts: Tris(dibenzylideneacetone)dipalladium, BINAP"", ""Solvents: Toluene; 12 h, 80 °C; 80 °C → rt"", ""1.2"", ""Reagents: Water; rt"", ""391. Scheme 391 (1 Reaction)"", ""Electrochemically-Driven Organocatalytic Enantioselective Oxidative Coupling of Tetrahydroisoquinolines and Acrylaldehyde"", ""By: Zhang, Qi-Ying; et al"", ""Advanced Synthesis & Catalysis (2023), 365(20), 3455-3460."", ""10.1002/adsc.202300766"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""108-86-1"", ""42923-77-3""], ""pro_cas"": [""1848207-63-5""], ""rgt_cas"": [""865-48-5"", ""7732-18-5""], ""cat_cas"": [""51364-51-3"", ""98327-87-8""], ""sol_cas"": [""108-88-3""], ""notes"": [""Buchwald-Hartwig coupling""]}}","[""108-86-1"", ""42923-77-3""]","[""1848207-63-5""]","[""865-48-5"", ""7732-18-5""]","[""Tris(dibenzylideneacetone)dipalladium""]","[""108-88-3""]"
31-614-CAS-38905546,Buchwald,"[""[2′-(Amino-κN)[1,1′-biphenyl]-2-yl-κC][[2′,6′-bis(1-methylethoxy)[1,1′-biphenyl]-2-yl]dicyclohexylphosphine-κP](methanesulfonato-κO)palladium|1445085-77-7""]","[""Pd""]",[],"[""Cesium carbonate|534-17-8"", ""Ammonium chloride|12125-02-9""]","[""BASE"", ""WORKUP""]","[""1,4-Dioxane|123-91-1"", ""Water|7732-18-5""]",90.0,2.0,97,CC(C)(C)OC(=O)N1CC2CCC(C1)N2 . OCCOCCOCCOc1cc(Br)ccn1,CC(C)(C)OC(=O)N1CC2CCC(C1)N2c1ccnc(OCCOCCOCCO)c1,"Angewandte Chemie, International Edition (2021), 60(5), 2455-2463. | Liu, Xinrui; et al | Angewandte Chemie, International Edition (2021), 60(5), 2455-2463.","Pd/none/Ammonium chloride|12125-02-9+Cesium carbonate|534-17-8/1,4-Dioxane|123-91-1+Water|7732-18-5",,,RCT: 109-01-3 + 327046-79-7 | PRO: 2396665-34-0 | RGT: 534-17-8 + 12125-02-9 | CAT: 1445085-77-7 | SOL: 123-91-1 + 7732-18-5,"{""txt"": {""title"": ""Angewandte Chemie, International Edition (2021), 60(5), 2455-2463."", ""authors"": ""Liu, Xinrui; et al"", ""citation"": ""Angewandte Chemie, International Edition (2021), 60(5), 2455-2463."", ""reagents"": [""Cesium carbonate"", ""Ammonium chloride""], ""catalysts"": [""[2′-(Amino-κN)[1,1′-biphenyl]-2-yl-κC][[2′,6′-bis(1-methylethoxy)[1,1′-biphenyl]-2-yl]dicyclohexylphosphine-κP](methanesulfonato-κO)palladium""], ""solvents"": [""1,4-Dioxane"", ""Water""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-38905546"", ""1.1"", ""Reagents: Cesium carbonate"", ""Catalysts: [2′-(Amino-κN)[1,1′-biphenyl]-2-yl-κC][[2′,6′-bis(1-methylethoxy)[1,1′-biphenyl]-2-yl]dicyclohexylphosphine-κP](methanesulfonato-κO)palladium"", ""Solvents: 1,4-Dioxane; 2 h, 90 °C; 90 °C → rt"", ""1.2"", ""Reagents: Ammonium chloride"", ""Solvents: Water; rt"", ""47. Scheme 47 (1 Reaction)"", ""Discovery of Novel 7-Azaindole Derivatives as Selective Covalent Fibroblast Growth Factor Receptor 4 Inhibitors for the Treatment of Hepatocellular Carcinoma"", ""By: Zhong, Zhenpeng; et al"", ""Journal of Medicinal Chemistry (2022), 65(10), 7278-7295."", ""10.1021/acs.jmedchem.2c00255"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""109-01-3"", ""327046-79-7""], ""pro_cas"": [""2396665-34-0""], ""rgt_cas"": [""534-17-8"", ""12125-02-9""], ""cat_cas"": [""1445085-77-7""], ""sol_cas"": [""123-91-1"", ""7732-18-5""], ""notes"": []}}","[""109-01-3"", ""327046-79-7""]","[""2396665-34-0""]","[""534-17-8"", ""12125-02-9""]","[""1445085-77-7""]","[""123-91-1"", ""7732-18-5""]"
31-614-CAS-38947664,Buchwald,"[""Palladium diacetate|3375-31-3"", ""1|6737-42-4""]","[""Pd"", ""3-Bis(diphenylphosphino)propane""]","[""1,3-Bis(diphenylphosphino)propane|""]","[""Potassium tert-butoxide|865-47-4""]","[""BASE""]","[""Toluene|108-88-3""]",110.0,15.0,82,NNc1ccc(OC(F)(F)F)cc1 . CC(C)(C)C1=CC(=Cc2ccccc2Br)C=C(C(C)(C)C)C1=O,CC(C)(C)c1cc(-c2nn(-c3ccc(OC(F)(F)F)cc3)c3ccccc23)cc(C(C)(C)C)c1O,"Angewandte Chemie, International Edition (2021), 60(5), 2455-2463. | Liu, Xinrui; et al | Angewandte Chemie, International Edition (2021), 60(5), 2455-2463.","3-Bis(diphenylphosphino)propane+Pd/1,3-Bis(diphenylphosphino)propane|/Potassium tert-butoxide|865-47-4/Toluene|108-88-3",,,RCT: 120-72-9 + 12546-25-7 | PRO: 2736495-79-5 | RGT: 865-47-4 | CAT: 3375-31-3 + 6737-42-4 | SOL: 108-88-3,"{""txt"": {""title"": ""Angewandte Chemie, International Edition (2021), 60(5), 2455-2463."", ""authors"": ""Liu, Xinrui; et al"", ""citation"": ""Angewandte Chemie, International Edition (2021), 60(5), 2455-2463."", ""reagents"": [""Potassium tert-butoxide""], ""catalysts"": [""Palladium diacetate"", ""1,3-Bis(diphenylphosphino)propane""], ""solvents"": [""Toluene""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-38947664"", ""1.1"", ""Reagents: Potassium tert-butoxide"", ""Catalysts: Palladium diacetate, 1,3-Bis(diphenylphosphino)propane"", ""Solvents: Toluene; 15 h, 110 °C"", ""486. Scheme 486 (1 Reaction)"", ""B-N bond formation through palladium-catalyzed, microwave-assisted cross-coupling of nitrogen compounds with iodo-dodecaborate"", ""By: Al-Joumhawy, Mahmoud K.; et al"", ""Chemical Communications (Cambridge, United Kingdom) (2021), 57(78), 10007-10010."", ""10.1039/d1cc03215a"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""120-72-9"", ""12546-25-7""], ""pro_cas"": [""2736495-79-5""], ""rgt_cas"": [""865-47-4""], ""cat_cas"": [""3375-31-3"", ""6737-42-4""], ""sol_cas"": [""108-88-3""], ""notes"": [""regioselective, 0.3 mmol scale used""]}}","[""120-72-9"", ""12546-25-7""]","[""2736495-79-5""]","[""865-47-4""]","[""Palladium diacetate"", ""1""]","[""108-88-3""]"
31-614-CAS-38947670,Buchwald,"[""Palladium diacetate|3375-31-3"", ""1|6737-42-4""]","[""Pd"", ""3-Bis(diphenylphosphino)propane""]","[""1,3-Bis(diphenylphosphino)propane|""]","[""Potassium tert-butoxide|865-47-4""]","[""BASE""]","[""Toluene|108-88-3""]",110.0,15.0,82,COc1ccc(NN)cc1 . CC(C)(C)C1=CC(=Cc2ccccc2Br)C=C(C(C)(C)C)C1=O,COc1ccc(-n2nc(-c3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)c3ccccc32)cc1,"Angewandte Chemie, International Edition (2021), 60(5), 2455-2463. | Liu, Xinrui; et al | Angewandte Chemie, International Edition (2021), 60(5), 2455-2463.","3-Bis(diphenylphosphino)propane+Pd/1,3-Bis(diphenylphosphino)propane|/Potassium tert-butoxide|865-47-4/Toluene|108-88-3",,,RCT: 124-40-3 + 118757-11-2 | PRO: 2986867-72-3 | RGT: 865-47-4 | CAT: 3375-31-3 + 6737-42-4 | SOL: 108-88-3,"{""txt"": {""title"": ""Angewandte Chemie, International Edition (2021), 60(5), 2455-2463."", ""authors"": ""Liu, Xinrui; et al"", ""citation"": ""Angewandte Chemie, International Edition (2021), 60(5), 2455-2463."", ""reagents"": [""Potassium tert-butoxide""], ""catalysts"": [""Palladium diacetate"", ""1,3-Bis(diphenylphosphino)propane""], ""solvents"": [""Toluene""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-38947670"", ""1.1"", ""Reagents: Potassium tert-butoxide"", ""Catalysts: Palladium diacetate, 1,3-Bis(diphenylphosphino)propane"", ""Solvents: Toluene; 15 h, 110 °C"", ""489. Scheme 489 (1 Reaction)"", ""Rationally designed N-phenylsulfonylindoles as a tool for the analysis of the non-basic 5-HT6R ligands binding mode"", ""By: Staron, Jakub; et al"", ""European Journal of Medicinal Chemistry (2021), 209, 112916."", ""10.1016/j.ejmech.2020.112916"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""124-40-3"", ""118757-11-2""], ""pro_cas"": [""2986867-72-3""], ""rgt_cas"": [""865-47-4""], ""cat_cas"": [""3375-31-3"", ""6737-42-4""], ""sol_cas"": [""108-88-3""], ""notes"": [""regioselective, 0.3 mmol scale used""]}}","[""124-40-3"", ""118757-11-2""]","[""2986867-72-3""]","[""865-47-4""]","[""Palladium diacetate"", ""1""]","[""108-88-3""]"
31-614-CAS-38947673,Buchwald,"[""Palladium diacetate|3375-31-3"", ""1|6737-42-4""]","[""Pd"", ""3-Bis(diphenylphosphino)propane""]","[""1,3-Bis(diphenylphosphino)propane|""]","[""Potassium tert-butoxide|865-47-4""]","[""BASE""]","[""Toluene|108-88-3""]",110.0,15.0,83,NNc1ccccc1 . COc1ccc(Br)c(C=C2C=C(C(C)(C)C)C(=O)C(C(C)(C)C)=C2)c1,COc1ccc2c(c1)c(-c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)nn2-c1ccccc1,"Angewandte Chemie, International Edition (2021), 60(5), 2455-2463. | Liu, Xinrui; et al | Angewandte Chemie, International Edition (2021), 60(5), 2455-2463.","3-Bis(diphenylphosphino)propane+Pd/1,3-Bis(diphenylphosphino)propane|/Potassium tert-butoxide|865-47-4/Toluene|108-88-3",,,RCT: 109-01-3 + 679794-03-7 | PRO: 1049650-42-1 | RGT: 865-47-4 | CAT: 3375-31-3 + 6737-42-4 | SOL: 108-88-3,"{""txt"": {""title"": ""Angewandte Chemie, International Edition (2021), 60(5), 2455-2463."", ""authors"": ""Liu, Xinrui; et al"", ""citation"": ""Angewandte Chemie, International Edition (2021), 60(5), 2455-2463."", ""reagents"": [""Potassium tert-butoxide""], ""catalysts"": [""Palladium diacetate"", ""1,3-Bis(diphenylphosphino)propane""], ""solvents"": [""Toluene""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-38947673"", ""1.1"", ""Reagents: Potassium tert-butoxide"", ""Catalysts: Palladium diacetate, 1,3-Bis(diphenylphosphino)propane"", ""Solvents: Toluene; 15 h, 110 °C"", ""451. Scheme 451 (1 Reaction)"", ""Rationally designed N-phenylsulfonylindoles as a tool for the analysis of the non-basic 5-HT6R ligands binding mode"", ""By: Staron, Jakub; et al"", ""European Journal of Medicinal Chemistry (2021), 209, 112916."", ""10.1016/j.ejmech.2020.112916"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""109-01-3"", ""679794-03-7""], ""pro_cas"": [""1049650-42-1""], ""rgt_cas"": [""865-47-4""], ""cat_cas"": [""3375-31-3"", ""6737-42-4""], ""sol_cas"": [""108-88-3""], ""notes"": [""regioselective, 0.3 mmol scale used""]}}","[""109-01-3"", ""679794-03-7""]","[""1049650-42-1""]","[""865-47-4""]","[""Palladium diacetate"", ""1""]","[""108-88-3""]"
31-614-CAS-38947674,Buchwald,"[""Palladium diacetate|3375-31-3"", ""1|6737-42-4""]","[""Pd"", ""3-Bis(diphenylphosphino)propane""]","[""1,3-Bis(diphenylphosphino)propane|""]","[""Potassium tert-butoxide|865-47-4""]","[""BASE""]","[""Toluene|108-88-3""]",110.0,15.0,87,COc1ccc(NN)cc1 . COc1ccc(Br)c(C=C2C=C(C(C)(C)C)C(=O)C(C(C)(C)C)=C2)c1,COc1ccc(-n2nc(-c3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)c3cc(OC)ccc32)cc1,"Angewandte Chemie, International Edition (2021), 60(5), 2455-2463. | Liu, Xinrui; et al | Angewandte Chemie, International Edition (2021), 60(5), 2455-2463.","3-Bis(diphenylphosphino)propane+Pd/1,3-Bis(diphenylphosphino)propane|/Potassium tert-butoxide|865-47-4/Toluene|108-88-3",,,RCT: 109-97-7 + 12546-25-7 | PRO: 2736495-41-1 | RGT: 865-47-4 | CAT: 3375-31-3 + 6737-42-4 | SOL: 108-88-3,"{""txt"": {""title"": ""Angewandte Chemie, International Edition (2021), 60(5), 2455-2463."", ""authors"": ""Liu, Xinrui; et al"", ""citation"": ""Angewandte Chemie, International Edition (2021), 60(5), 2455-2463."", ""reagents"": [""Potassium tert-butoxide""], ""catalysts"": [""Palladium diacetate"", ""1,3-Bis(diphenylphosphino)propane""], ""solvents"": [""Toluene""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-38947674"", ""1.1"", ""Reagents: Potassium tert-butoxide"", ""Catalysts: Palladium diacetate, 1,3-Bis(diphenylphosphino)propane"", ""Solvents: Toluene; 15 h, 110 °C"", ""313. Scheme 313 (1 Reaction)"", ""B-N bond formation through palladium-catalyzed, microwave-assisted cross-coupling of nitrogen compounds with iodo-dodecaborate"", ""By: Al-Joumhawy, Mahmoud K.; et al"", ""Chemical Communications (Cambridge, United Kingdom) (2021), 57(78), 10007-10010."", ""10.1039/d1cc03215a"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""109-97-7"", ""12546-25-7""], ""pro_cas"": [""2736495-41-1""], ""rgt_cas"": [""865-47-4""], ""cat_cas"": [""3375-31-3"", ""6737-42-4""], ""sol_cas"": [""108-88-3""], ""notes"": [""regioselective, 0.3 mmol scale used""]}}","[""109-97-7"", ""12546-25-7""]","[""2736495-41-1""]","[""865-47-4""]","[""Palladium diacetate"", ""1""]","[""108-88-3""]"
31-614-CAS-38947680,Buchwald,"[""Palladium diacetate|3375-31-3"", ""1|6737-42-4""]","[""Pd"", ""3-Bis(diphenylphosphino)propane""]","[""1,3-Bis(diphenylphosphino)propane|""]","[""Potassium tert-butoxide|865-47-4""]","[""BASE""]","[""Toluene|108-88-3""]",110.0,15.0,84,COc1ccc(NN)cc1 . CC(C)(C)C1=CC(=Cc2cc3c(cc2Br)OCO3)C=C(C(C)(C)C)C1=O,COc1ccc(-n2nc(-c3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)c3cc4c(cc32)OCO4)cc1,"Angewandte Chemie, International Edition (2021), 60(5), 2455-2463. | Liu, Xinrui; et al | Angewandte Chemie, International Edition (2021), 60(5), 2455-2463.","3-Bis(diphenylphosphino)propane+Pd/1,3-Bis(diphenylphosphino)propane|/Potassium tert-butoxide|865-47-4/Toluene|108-88-3",,,RCT: 19006-82-7 + 2172805-11-5 | PRO: 3060705-43-0 | RGT: 865-47-4 | CAT: 3375-31-3 + 6737-42-4 | SOL: 108-88-3,"{""txt"": {""title"": ""Angewandte Chemie, International Edition (2021), 60(5), 2455-2463."", ""authors"": ""Liu, Xinrui; et al"", ""citation"": ""Angewandte Chemie, International Edition (2021), 60(5), 2455-2463."", ""reagents"": [""Potassium tert-butoxide""], ""catalysts"": [""Palladium diacetate"", ""1,3-Bis(diphenylphosphino)propane""], ""solvents"": [""Toluene""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-38947680"", ""1.1"", ""Reagents: Potassium tert-butoxide"", ""Catalysts: Palladium diacetate, 1,3-Bis(diphenylphosphino)propane"", ""Solvents: Toluene; 15 h, 110 °C"", ""436. Scheme 436 (1 Reaction)"", ""Intermolecular Buchwald-Hartwig Reactions for Enantioselective Synthesis of Diverse Atropisomers: Rerouting the C-N Forming Mechanism to Substrate Oxygen-Assisted Reductive Elimination"", ""By: Wang, Wei; et al"", ""Journal of the American Chemical Society (2024), 146(24), 16567-16580."", ""10.1021/jacs.4c03342"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""19006-82-7"", ""2172805-11-5""], ""pro_cas"": [""3060705-43-0""], ""rgt_cas"": [""865-47-4""], ""cat_cas"": [""3375-31-3"", ""6737-42-4""], ""sol_cas"": [""108-88-3""], ""notes"": [""regioselective, 0.3 mmol scale used""]}}","[""19006-82-7"", ""2172805-11-5""]","[""3060705-43-0""]","[""865-47-4""]","[""Palladium diacetate"", ""1""]","[""108-88-3""]"
31-614-CAS-38947690,Buchwald,"[""Palladium diacetate|3375-31-3"", ""1|6737-42-4""]","[""Pd"", ""3-Bis(diphenylphosphino)propane""]","[""1,3-Bis(diphenylphosphino)propane|""]","[""Potassium tert-butoxide|865-47-4""]","[""BASE""]","[""Toluene|108-88-3""]",110.0,15.0,85,NNc1ccccc1 . CC(C)C1=CC(=Cc2cc3c(cc2Br)OCO3)C=C(C(C)C)C1=O,CC(C)c1cc(-c2nn(-c3ccccc3)c3cc4c(cc23)OCO4)cc(C(C)C)c1O,"Angewandte Chemie, International Edition (2021), 60(5), 2455-2463. | Liu, Xinrui; et al | Angewandte Chemie, International Edition (2021), 60(5), 2455-2463.","3-Bis(diphenylphosphino)propane+Pd/1,3-Bis(diphenylphosphino)propane|/Potassium tert-butoxide|865-47-4/Toluene|108-88-3",,,RCT: 6876-69-3 + 270909-67-6 | PRO: 2744196-34-5 | RGT: 865-47-4 | CAT: 3375-31-3 + 6737-42-4 | SOL: 108-88-3,"{""txt"": {""title"": ""Angewandte Chemie, International Edition (2021), 60(5), 2455-2463."", ""authors"": ""Liu, Xinrui; et al"", ""citation"": ""Angewandte Chemie, International Edition (2021), 60(5), 2455-2463."", ""reagents"": [""Potassium tert-butoxide""], ""catalysts"": [""Palladium diacetate"", ""1,3-Bis(diphenylphosphino)propane""], ""solvents"": [""Toluene""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-38947690"", ""1.1"", ""Reagents: Potassium tert-butoxide"", ""Catalysts: Palladium diacetate, 1,3-Bis(diphenylphosphino)propane"", ""Solvents: Toluene; 15 h, 110 °C"", ""352. Scheme 352 (1 Reaction)"", ""Palladium-Catalyzed Annulation of Arylbenzamides with Diaryliodonium Salts"", ""By: Pan, Cheng; et al"", ""Advanced Synthesis & Catalysis (2022), 364(2), 268-273."", ""10.1002/adsc.202100860"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""6876-69-3"", ""270909-67-6""], ""pro_cas"": [""2744196-34-5""], ""rgt_cas"": [""865-47-4""], ""cat_cas"": [""3375-31-3"", ""6737-42-4""], ""sol_cas"": [""108-88-3""], ""notes"": [""regioselective, 0.3 mmol scale used""]}}","[""6876-69-3"", ""270909-67-6""]","[""2744196-34-5""]","[""865-47-4""]","[""Palladium diacetate"", ""1""]","[""108-88-3""]"
31-614-CAS-38994997,Buchwald,"[""Palladium diacetate|3375-31-3""]","[""Pd""]","[""Tri-tert-butylphosphonium tetrafluoroborate|131274-22-1""]","[""Sodium tert-butoxide|865-48-5""]","[""BASE""]","[""Toluene|108-88-3""]",,2.0,84,CC1(C)c2ccccc2Nc2ccccc21 . CC(C)(C)C(O)=CC(=O)c1ccc(Br)cc1,CC(C)(C)C(=O)C=C(O)c1ccc(N2c3ccccc3C(C)(C)c3ccccc32)cc1,"Angewandte Chemie, International Edition (2021), 60(5), 2455-2463. | Liu, Xinrui; et al | Angewandte Chemie, International Edition (2021), 60(5), 2455-2463.",Pd/Tri-tert-butylphosphonium tetrafluoroborate|131274-22-1/Sodium tert-butoxide|865-48-5/Toluene|108-88-3,,,RCT: 620-93-9 + 2871742-34-4 | PRO: 2872559-97-0 | RGT: 865-48-5 | CAT: 3375-31-3 + 131274-22-1 | SOL: 108-88-3,"{""txt"": {""title"": ""Angewandte Chemie, International Edition (2021), 60(5), 2455-2463."", ""authors"": ""Liu, Xinrui; et al"", ""citation"": ""Angewandte Chemie, International Edition (2021), 60(5), 2455-2463."", ""reagents"": [""Sodium tert-butoxide""], ""catalysts"": [""Palladium diacetate"", ""Tri-tert-butylphosphonium tetrafluoroborate""], ""solvents"": [""Toluene""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-38994997"", ""1.1"", ""Reagents: Sodium tert-butoxide"", ""Catalysts: Palladium diacetate, Tri-tert-butylphosphonium tetrafluoroborate"", ""Solvents: Toluene; 2 h, reflux"", ""430. Scheme 430 (1 Reaction)"", ""Donor/π-Bridge Manipulation for Constructing a Stable NIR-II Aggregation-Induced Emission Luminogen with Balanced Phototheranostic Performance"", ""By: Yan, Dingyuan; et al"", ""Angewandte Chemie, International Edition (2021), 60(51), 26769-26776."", ""10.1002/anie.202111767"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""620-93-9"", ""2871742-34-4""], ""pro_cas"": [""2872559-97-0""], ""rgt_cas"": [""865-48-5""], ""cat_cas"": [""3375-31-3"", ""131274-22-1""], ""sol_cas"": [""108-88-3""], ""notes"": [""Buchwald-Hartwig coupling reaction""]}}","[""620-93-9"", ""2871742-34-4""]","[""2872559-97-0""]","[""865-48-5""]","[""Palladium diacetate""]","[""108-88-3""]"
31-614-CAS-39091044,Buchwald,"[""Tris(dibenzylideneacetone)dipalladium|51364-51-3""]","[""Pd""]","[""X-Phos|564483-18-7""]","[""Cesium carbonate|534-17-8""]","[""BASE""]","[""1,4-Dioxane|123-91-1""]",100.0,5862.0,95,Brc1cccc(Oc2cccc(Br)c2)c1 . [2H]C1([2H])NC([2H])([2H])C([2H])([2H])C1([2H])[2H],[2H]C1([2H])N(c2cccc(Oc3cccc(N4C([2H])([2H])C([2H])([2H])C([2H])([2H])C4([2H])[2H])c3)c2)C([2H])([2H])C([2H])([2H])C1([2H])[2H],"Angewandte Chemie, International Edition (2021), 60(5), 2455-2463. | Liu, Xinrui; et al | Angewandte Chemie, International Edition (2021), 60(5), 2455-2463.","Pd/X-Phos|564483-18-7/Cesium carbonate|534-17-8/1,4-Dioxane|123-91-1",,,RCT: 108-86-1 + 2892156-90-8 | PRO: 2892157-53-6 | RGT: 534-17-8 | CAT: 51364-51-3 + 564483-18-7 | SOL: 123-91-1,"{""txt"": {""title"": ""Angewandte Chemie, International Edition (2021), 60(5), 2455-2463."", ""authors"": ""Liu, Xinrui; et al"", ""citation"": ""Angewandte Chemie, International Edition (2021), 60(5), 2455-2463."", ""reagents"": [""Cesium carbonate""], ""catalysts"": [""Tris(dibenzylideneacetone)dipalladium"", ""X-Phos""], ""solvents"": [""1,4-Dioxane""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-39091044"", ""1.1"", ""Reagents: Cesium carbonate"", ""Catalysts: Tris(dibenzylideneacetone)dipalladium, X-Phos"", ""Solvents: 1,4-Dioxane; 18 h, 100 °C"", ""65. Scheme 65 (1 Reaction)"", ""Double bond geometry shown"", ""Double bond geometry shown"", ""Pd-catalyzed access to mono- and di-fluoroallylic amines from primary anilines"", ""By: Wang, Xingben; et al"", ""Chemical Communications (Cambridge, United Kingdom) (2023), 59(4), 486-489."", ""10.1039/d2cc05844h"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""108-86-1"", ""2892156-90-8""], ""pro_cas"": [""2892157-53-6""], ""rgt_cas"": [""534-17-8""], ""cat_cas"": [""51364-51-3"", ""564483-18-7""], ""sol_cas"": [""123-91-1""], ""notes"": [""reaction in a sealed vial""]}}","[""108-86-1"", ""2892156-90-8""]","[""2892157-53-6""]","[""534-17-8""]","[""Tris(dibenzylideneacetone)dipalladium""]","[""123-91-1""]"
31-614-CAS-39191933,Buchwald,"[""Palladium diacetate|3375-31-3""]","[""Pd""]","[""Tri-tert-butylphosphine|13716-12-6""]","[""Sodium tert-butoxide|865-48-5""]","[""BASE""]","[""Toluene|108-88-3""]",100.0,14.0,87,c1ccc2c(c1)Nc1ccccc1O2 . Brc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)n2-c2ccccc2)cc1,c1ccc(-c2nc(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)n(-c3ccccc3)c2-c2ccccc2)cc1,"Angewandte Chemie, International Edition (2021), 60(5), 2455-2463. | Liu, Xinrui; et al | Angewandte Chemie, International Edition (2021), 60(5), 2455-2463.",Pd/Tri-tert-butylphosphine|13716-12-6/Sodium tert-butoxide|865-48-5/Toluene|108-88-3,,,RCT: 2640517-56-0 | PRO: 2640664-98-6 | RGT: 865-48-5 | CAT: 3375-31-3 + 13716-12-6 | SOL: 108-88-3,"{""txt"": {""title"": ""Angewandte Chemie, International Edition (2021), 60(5), 2455-2463."", ""authors"": ""Liu, Xinrui; et al"", ""citation"": ""Angewandte Chemie, International Edition (2021), 60(5), 2455-2463."", ""reagents"": [""Sodium tert-butoxide""], ""catalysts"": [""Palladium diacetate"", ""Tri-tert-butylphosphine""], ""solvents"": [""Toluene""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-39191933"", ""1.1"", ""Reagents: Sodium tert-butoxide"", ""Catalysts: Palladium diacetate, Tri-tert-butylphosphine"", ""Solvents: Toluene; 14 h, 100 °C"", ""321. Scheme 321 (1 Reaction)"", ""Double bond geometry shown"", ""Atroposelective Synthesis, Structure and Properties of a Novel Class of Axially Chiral N-Aryl Quinolinium Salt"", ""By: Sweet, Jamie S.; et al"", ""European Journal of Organic Chemistry (2021), 2021(29), 3980-3985."", ""10.1002/ejoc.202100188"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""2640517-56-0""], ""pro_cas"": [""2640664-98-6""], ""rgt_cas"": [""865-48-5""], ""cat_cas"": [""3375-31-3"", ""13716-12-6""], ""sol_cas"": [""108-88-3""], ""notes"": [""Buchwald-Hartwig coupling""]}}","[""2640517-56-0""]","[""2640664-98-6""]","[""865-48-5""]","[""Palladium diacetate""]","[""108-88-3""]"
