ReactionID,ReactionType,CatalystCoreDetail,CatalystCoreGeneric,Ligand,Reagent,ReagentRole,Solvent,Temperature_C,Time_h,Yield_%,ReactantSMILES,ProductSMILES,Reference,CondKey,CondSig,FamSig,RawCAS,RawData,RCTName,PROName,RGTName,CATName,SOLName
31-614-CAS-40034155,Ullmann,"[""Cuprous iodide|7681-65-4""]","[""Cu(I)""]",[],"[""Tripotassium phosphate|7778-53-2""]","[""BASE""]","[""Isopropanol|67-63-0"", ""Ethylene glycol|107-21-1""]",90.0,24.0,80,c1ccc2c(c1)CCNC2 . Brc1ccc(I)cc1,Brc1ccc(N2CCc3ccccc3C2)cc1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/none/Tripotassium phosphate|7778-53-2/Ethylene glycol|107-21-1+Isopropanol|67-63-0,,,RCT: 110-91-8 + 4981-63-9 | PRO: 199109-88-1 | RGT: 7778-53-2 | CAT: 7681-65-4 | SOL: 67-63-0 + 107-21-1,"{""txt"": {""title"": ""Organic Letters (2024), 26(5), 1046-1050."", ""authors"": ""Li, Jianan; et al"", ""citation"": ""Organic Letters (2024), 26(5), 1046-1050."", ""reagents"": [""Tripotassium phosphate""], ""catalysts"": [""Cuprous iodide""], ""solvents"": [""Isopropanol"", ""Ethylene glycol""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-40034155"", ""1.1"", ""Reagents: Tripotassium phosphate"", ""Catalysts: Cuprous iodide"", ""Solvents: Isopropanol, Ethylene glycol; rt; 24 h, 85 - 90 C"", ""?                                                                                                                              ?"", ""326. Scheme 326 (1 Reaction)"", ""Copper-Catalyzed Amination of Aryl Chlorides under Mild Reaction Conditions"", ""By: Ai, Han-Jun; et al"", ""Journal of the American Chemical Society (2024), 146(38), 25949-25955."", ""10.1021/jacs.4c10237"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""110-91-8"", ""4981-63-9""], ""pro_cas"": [""199109-88-1""], ""rgt_cas"": [""7778-53-2""], ""cat_cas"": [""7681-65-4""], ""sol_cas"": [""67-63-0"", ""107-21-1""], ""notes"": []}}","[""110-91-8"", ""4981-63-9""]","[""199109-88-1""]","[""7778-53-2""]","[""7681-65-4""]","[""67-63-0"", ""107-21-1""]"
31-614-CAS-40034156,Ullmann,"[""Cuprous iodide|7681-65-4""]","[""Cu(I)""]",[],"[""Tripotassium phosphate|7778-53-2""]","[""BASE""]","[""Isopropanol|67-63-0"", ""Ethylene glycol|107-21-1""]",90.0,24.0,80,c1ccc2c(c1)CCNC2 . Cc1cccc(I)c1,Cc1cccc(N2CCc3ccccc3C2)c1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/none/Tripotassium phosphate|7778-53-2/Ethylene glycol|107-21-1+Isopropanol|67-63-0,,,RCT: 120-72-9 + 15155-41-6 | PRO: 3030890-33-3 | RGT: 7778-53-2 | CAT: 7681-65-4 | SOL: 67-63-0 + 107-21-1,"{""txt"": {""title"": ""Organic Letters (2024), 26(5), 1046-1050."", ""authors"": ""Li, Jianan; et al"", ""citation"": ""Organic Letters (2024), 26(5), 1046-1050."", ""reagents"": [""Tripotassium phosphate""], ""catalysts"": [""Cuprous iodide""], ""solvents"": [""Isopropanol"", ""Ethylene glycol""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-40034156"", ""1.1"", ""Reagents: Tripotassium phosphate"", ""Catalysts: Cuprous iodide"", ""Solvents: Isopropanol, Ethylene glycol; rt; 24 h, 85 - 90 C"", ""?                                                                                                                              ?"", ""217. Scheme 217 (1 Reaction)"", ""Photoactive benzothiadiazole-N-heterocycle derivatives: synthesis, photophysics and water sensing in organic solvents"", ""By: Ebersol, Camila P.; et al"", ""New Journal of Chemistry (2024), 48(11), 4680-4689."", ""10.1039/d4nj00185k"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""120-72-9"", ""15155-41-6""], ""pro_cas"": [""3030890-33-3""], ""rgt_cas"": [""7778-53-2""], ""cat_cas"": [""7681-65-4""], ""sol_cas"": [""67-63-0"", ""107-21-1""], ""notes"": []}}","[""120-72-9"", ""15155-41-6""]","[""3030890-33-3""]","[""7778-53-2""]","[""7681-65-4""]","[""67-63-0"", ""107-21-1""]"
31-614-CAS-40034157,Ullmann,"[""Cuprous iodide|7681-65-4""]","[""Cu(I)""]",[],"[""Tripotassium phosphate|7778-53-2""]","[""BASE""]","[""Isopropanol|67-63-0"", ""Ethylene glycol|107-21-1""]",90.0,24.0,80,c1ccc2c(c1)CCNC2 . Cc1ccc(I)cc1,Cc1ccc(N2CCc3ccccc3C2)cc1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/none/Tripotassium phosphate|7778-53-2/Ethylene glycol|107-21-1+Isopropanol|67-63-0,,,RCT: 108-26-9 + 139139-81-4 | PRO: 14580-15-5 | RGT: 7778-53-2 | CAT: 7681-65-4 | SOL: 67-63-0 + 107-21-1,"{""txt"": {""title"": ""Organic Letters (2024), 26(5), 1046-1050."", ""authors"": ""Li, Jianan; et al"", ""citation"": ""Organic Letters (2024), 26(5), 1046-1050."", ""reagents"": [""Tripotassium phosphate""], ""catalysts"": [""Cuprous iodide""], ""solvents"": [""Isopropanol"", ""Ethylene glycol""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-40034157"", ""1.1"", ""Reagents: Tripotassium phosphate"", ""Catalysts: Cuprous iodide"", ""Solvents: Isopropanol, Ethylene glycol; rt; 24 h, 85 - 90 C"", ""?                                                                                                                              ?"", ""175. Scheme 175 (1 Reaction)"", ""Sequential regioselective arylation of pyrazolones with diaryliodonium salts"", ""By: Liao, Wenbo; et al"", ""Organic & Biomolecular Chemistry (2024), 22(4), 708-713."", ""10.1039/d3ob01854g"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""108-26-9"", ""139139-81-4""], ""pro_cas"": [""14580-15-5""], ""rgt_cas"": [""7778-53-2""], ""cat_cas"": [""7681-65-4""], ""sol_cas"": [""67-63-0"", ""107-21-1""], ""notes"": []}}","[""108-26-9"", ""139139-81-4""]","[""14580-15-5""]","[""7778-53-2""]","[""7681-65-4""]","[""67-63-0"", ""107-21-1""]"
31-614-CAS-40034158,Ullmann,"[""Cuprous iodide|7681-65-4""]","[""Cu(I)""]",[],"[""Tripotassium phosphate|7778-53-2""]","[""BASE""]","[""Isopropanol|67-63-0"", ""Ethylene glycol|107-21-1""]",90.0,24.0,80,c1ccc2c(c1)CCNC2 . COc1ccc(I)cc1,COc1ccc(N2CCc3ccccc3C2)cc1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/none/Tripotassium phosphate|7778-53-2/Ethylene glycol|107-21-1+Isopropanol|67-63-0,,,RCT: 52737-46-9 + 89891-82-7 | PRO: 3038685-07-0 | RGT: 7778-53-2 | CAT: 7681-65-4 | SOL: 67-63-0 + 107-21-1,"{""txt"": {""title"": ""Organic Letters (2024), 26(5), 1046-1050."", ""authors"": ""Li, Jianan; et al"", ""citation"": ""Organic Letters (2024), 26(5), 1046-1050."", ""reagents"": [""Tripotassium phosphate""], ""catalysts"": [""Cuprous iodide""], ""solvents"": [""Isopropanol"", ""Ethylene glycol""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-40034158"", ""1.1"", ""Reagents: Tripotassium phosphate"", ""Catalysts: Cuprous iodide"", ""Solvents: Isopropanol, Ethylene glycol; rt; 24 h, 85 - 90 C"", ""?                                                                                                                              ?"", ""334. Scheme 334 (1 Reaction)"", ""Synthesis and anti-breast cancer evaluation of fused imidazole-imidazo[1,2-c][1,2,3]triazoles: PEG-400 mediated one-pot reaction under ultrasonic irradiation"", ""By: Johnpasha, Shaik; et al"", ""Journal of Molecular Structure (2024), 1312(Part_2), 138440."", ""10.1016/j.molstruc.2024.138440"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""52737-46-9"", ""89891-82-7""], ""pro_cas"": [""3038685-07-0""], ""rgt_cas"": [""7778-53-2""], ""cat_cas"": [""7681-65-4""], ""sol_cas"": [""67-63-0"", ""107-21-1""], ""notes"": []}}","[""52737-46-9"", ""89891-82-7""]","[""3038685-07-0""]","[""7778-53-2""]","[""7681-65-4""]","[""67-63-0"", ""107-21-1""]"
31-614-CAS-40039618,Ullmann,"[""Cuprous iodide|7681-65-4""]","[""Cu(I)""]","[""N,N-Dimethylglycine|""]","[""Potassium carbonate|584-08-7""]","[""BASE""]","[""Dimethyl sulfoxide|67-68-5""]",110.0,48.0,86,COc1ccc(Br)cc1 . c1c[nH]cn1,COc1ccc(-n2ccnc2)cc1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.","Cu(I)/N,N-Dimethylglycine|/Potassium carbonate|584-08-7/Dimethyl sulfoxide|67-68-5",,,RCT: 288-13-1 + 58861-53-3 | PRO: 3055343-77-3 | RGT: 584-08-7 | CAT: 1118-68-9 + 7681-65-4 | SOL: 67-68-5,"{""txt"": {""title"": ""Organic Letters (2024), 26(5), 1046-1050."", ""authors"": ""Li, Jianan; et al"", ""citation"": ""Organic Letters (2024), 26(5), 1046-1050."", ""reagents"": [""Potassium carbonate""], ""catalysts"": [""N,N-Dimethylglycine"", ""Cuprous iodide""], ""solvents"": [""Dimethyl sulfoxide""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-40039618"", ""1.1"", ""Reagents: Potassium carbonate"", ""Catalysts: N,N-Dimethylglycine, Cuprous iodide"", ""Solvents: Dimethyl sulfoxide; 48 h, 110 C"", ""?                                                                                                                              ?"", ""205. Scheme 205 (1 Reaction)"", ""Copper-promoted ortho-directed C-H amination of 2-arylpyridines with NH-heterocycles"", ""By: Zeng, Yang-Hao; et al"", ""Organic & Biomolecular Chemistry (2024), 22(36), 7390-7394."", ""10.1039/d4ob01126k"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""288-13-1"", ""58861-53-3""], ""pro_cas"": [""3055343-77-3""], ""rgt_cas"": [""584-08-7""], ""cat_cas"": [""1118-68-9"", ""7681-65-4""], ""sol_cas"": [""67-68-5""], ""notes"": [""Schlenk tube used""]}}","[""288-13-1"", ""58861-53-3""]","[""3055343-77-3""]","[""584-08-7""]","[""1118-68-9"", ""7681-65-4""]","[""67-68-5""]"
31-614-CAS-40106783,Ullmann,"[""Cuprous iodide|7681-65-4""]","[""Cu(I)""]","[""L-Proline|""]","[""Potassium carbonate|584-08-7""]","[""BASE""]","[""Dimethyl sulfoxide|67-68-5""]",120.0,2.0,82,Brc1cccnc1 . CC(=O)c1n[nH]c2cc(C)ccc12,CC(=O)c1nn(-c2cccnc2)c2cc(C)ccc12,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/L-Proline|/Potassium carbonate|584-08-7/Dimethyl sulfoxide|67-68-5,,,RCT: 1120-87-2 + 1547036-10-1 | PRO: 3038179-03-9 | RGT: 584-08-7 | CAT: 147-85-3 + 7681-65-4 | SOL: 67-68-5,"{""txt"": {""title"": ""Organic Letters (2024), 26(5), 1046-1050."", ""authors"": ""Li, Jianan; et al"", ""citation"": ""Organic Letters (2024), 26(5), 1046-1050."", ""reagents"": [""Potassium carbonate""], ""catalysts"": [""L-Proline"", ""Cuprous iodide""], ""solvents"": [""Dimethyl sulfoxide""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-40106783"", ""1.1"", ""Reagents: Potassium carbonate"", ""Catalysts: L-Proline, Cuprous iodide"", ""Solvents: Dimethyl sulfoxide; 2 h, 120 C"", ""?                                                                                                                              ?"", ""256. Scheme 256 (1 Reaction)"", ""Discovery of Potent and Selective PI3K Inhibitors for the Treatment of Acute Myeloid Leukemia"", ""By: Tang, Yongmei; et al"", ""Journal of Medicinal Chemistry (2024), 67(8), 6638-6657."", ""10.1021/acs.jmedchem.4c00094"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""1120-87-2"", ""1547036-10-1""], ""pro_cas"": [""3038179-03-9""], ""rgt_cas"": [""584-08-7""], ""cat_cas"": [""147-85-3"", ""7681-65-4""], ""sol_cas"": [""67-68-5""], ""notes"": [""Ullmann coupling, literature preparation, alternative reaction conditions shown""]}}","[""1120-87-2"", ""1547036-10-1""]","[""3038179-03-9""]","[""584-08-7""]","[""147-85-3"", ""7681-65-4""]","[""67-68-5""]"
31-614-CAS-40106784,Ullmann,"[""Cuprous iodide|7681-65-4""]","[""Cu(I)""]","[""L-Proline|""]","[""Potassium carbonate|584-08-7""]","[""BASE""]","[""Dimethyl sulfoxide|67-68-5""]",120.0,2.0,82,Brc1cccnc1 . CC(=O)c1n[nH]c2cc(F)ccc12,CC(=O)c1nn(-c2cccnc2)c2cc(F)ccc12,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/L-Proline|/Potassium carbonate|584-08-7/Dimethyl sulfoxide|67-68-5,,,RCT: 623-00-7 + 1547036-10-1 | PRO: 3038178-99-0 | RGT: 584-08-7 | CAT: 147-85-3 + 7681-65-4 | SOL: 67-68-5,"{""txt"": {""title"": ""Organic Letters (2024), 26(5), 1046-1050."", ""authors"": ""Li, Jianan; et al"", ""citation"": ""Organic Letters (2024), 26(5), 1046-1050."", ""reagents"": [""Potassium carbonate""], ""catalysts"": [""L-Proline"", ""Cuprous iodide""], ""solvents"": [""Dimethyl sulfoxide""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-40106784"", ""1.1"", ""Reagents: Potassium carbonate"", ""Catalysts: L-Proline, Cuprous iodide"", ""Solvents: Dimethyl sulfoxide; 2 h, 120 C"", ""?                                                                                                                              ?"", ""268. Scheme 268 (1 Reaction)"", ""Discovery of Potent and Selective PI3K Inhibitors for the Treatment of Acute Myeloid Leukemia"", ""By: Tang, Yongmei; et al"", ""Journal of Medicinal Chemistry (2024), 67(8), 6638-6657."", ""10.1021/acs.jmedchem.4c00094"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""623-00-7"", ""1547036-10-1""], ""pro_cas"": [""3038178-99-0""], ""rgt_cas"": [""584-08-7""], ""cat_cas"": [""147-85-3"", ""7681-65-4""], ""sol_cas"": [""67-68-5""], ""notes"": [""Ullmann coupling, literature preparation, alternative reaction conditions shown""]}}","[""623-00-7"", ""1547036-10-1""]","[""3038178-99-0""]","[""584-08-7""]","[""147-85-3"", ""7681-65-4""]","[""67-68-5""]"
31-614-CAS-40106785,Ullmann,"[""Cuprous iodide|7681-65-4""]","[""Cu(I)""]","[""L-Proline|""]","[""Potassium carbonate|584-08-7""]","[""BASE""]","[""Dimethyl sulfoxide|67-68-5""]",120.0,2.0,82,Brc1cccnc1 . CC(=O)c1n[nH]c2cc(Cl)ccc12,CC(=O)c1nn(-c2cccnc2)c2cc(Cl)ccc12,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/L-Proline|/Potassium carbonate|584-08-7/Dimethyl sulfoxide|67-68-5,,,RCT: 110-91-8 + 14062-80-7 | PRO: 125776-05-8 | RGT: 584-08-7 | CAT: 147-85-3 + 7681-65-4 | SOL: 67-68-5,"{""txt"": {""title"": ""Organic Letters (2024), 26(5), 1046-1050."", ""authors"": ""Li, Jianan; et al"", ""citation"": ""Organic Letters (2024), 26(5), 1046-1050."", ""reagents"": [""Potassium carbonate""], ""catalysts"": [""L-Proline"", ""Cuprous iodide""], ""solvents"": [""Dimethyl sulfoxide""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-40106785"", ""1.1"", ""Reagents: Potassium carbonate"", ""Catalysts: L-Proline, Cuprous iodide"", ""Solvents: Dimethyl sulfoxide; 2 h, 120 C"", ""?                                                                                                                              ?"", ""264. Scheme 264 (1 Reaction)"", ""Copper-Catalyzed Amination of Aryl Chlorides under Mild Reaction Conditions"", ""By: Ai, Han-Jun; et al"", ""Journal of the American Chemical Society (2024), 146(38), 25949-25955."", ""10.1021/jacs.4c10237"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""110-91-8"", ""14062-80-7""], ""pro_cas"": [""125776-05-8""], ""rgt_cas"": [""584-08-7""], ""cat_cas"": [""147-85-3"", ""7681-65-4""], ""sol_cas"": [""67-68-5""], ""notes"": [""Ullmann coupling, literature preparation, alternative reaction conditions shown""]}}","[""110-91-8"", ""14062-80-7""]","[""125776-05-8""]","[""584-08-7""]","[""147-85-3"", ""7681-65-4""]","[""67-68-5""]"
31-614-CAS-40106787,Ullmann,"[""Cuprous iodide|7681-65-4""]","[""Cu(I)""]","[""L-Proline|""]","[""Potassium carbonate|584-08-7""]","[""BASE""]","[""Dimethyl sulfoxide|67-68-5""]",120.0,2.0,82,Brc1cccnc1 . CC(=O)c1n[nH]c2cc(C#N)ccc12,CC(=O)c1nn(-c2cccnc2)c2cc(C#N)ccc12,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/L-Proline|/Potassium carbonate|584-08-7/Dimethyl sulfoxide|67-68-5,,,RCT: 591-17-3 + 1547036-10-1 | PRO: 3038178-94-5 | RGT: 584-08-7 | CAT: 147-85-3 + 7681-65-4 | SOL: 67-68-5,"{""txt"": {""title"": ""Organic Letters (2024), 26(5), 1046-1050."", ""authors"": ""Li, Jianan; et al"", ""citation"": ""Organic Letters (2024), 26(5), 1046-1050."", ""reagents"": [""Potassium carbonate""], ""catalysts"": [""L-Proline"", ""Cuprous iodide""], ""solvents"": [""Dimethyl sulfoxide""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-40106787"", ""1.1"", ""Reagents: Potassium carbonate"", ""Catalysts: L-Proline, Cuprous iodide"", ""Solvents: Dimethyl sulfoxide; 2 h, 120 C"", ""?                                                                                                                              ?"", ""245. Scheme 245 (1 Reaction)"", ""Discovery of Potent and Selective PI3K Inhibitors for the Treatment of Acute Myeloid Leukemia"", ""By: Tang, Yongmei; et al"", ""Journal of Medicinal Chemistry (2024), 67(8), 6638-6657."", ""10.1021/acs.jmedchem.4c00094"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""591-17-3"", ""1547036-10-1""], ""pro_cas"": [""3038178-94-5""], ""rgt_cas"": [""584-08-7""], ""cat_cas"": [""147-85-3"", ""7681-65-4""], ""sol_cas"": [""67-68-5""], ""notes"": [""Ullmann coupling, literature preparation, alternative reaction conditions shown""]}}","[""591-17-3"", ""1547036-10-1""]","[""3038178-94-5""]","[""584-08-7""]","[""147-85-3"", ""7681-65-4""]","[""67-68-5""]"
31-614-CAS-40106788,Ullmann,"[""Cuprous iodide|7681-65-4""]","[""Cu(I)""]","[""L-Proline|""]","[""Potassium carbonate|584-08-7""]","[""BASE""]","[""Dimethyl sulfoxide|67-68-5""]",120.0,2.0,82,Brc1cccnc1 . CC(=O)c1n[nH]c2ccccc12,CC(=O)c1nn(-c2cccnc2)c2ccccc12,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/L-Proline|/Potassium carbonate|584-08-7/Dimethyl sulfoxide|67-68-5,,,RCT: 49834-22-2 + 1547036-10-1 | PRO: 2820245-00-7 | RGT: 584-08-7 | CAT: 147-85-3 + 7681-65-4 | SOL: 67-68-5,"{""txt"": {""title"": ""Organic Letters (2024), 26(5), 1046-1050."", ""authors"": ""Li, Jianan; et al"", ""citation"": ""Organic Letters (2024), 26(5), 1046-1050."", ""reagents"": [""Potassium carbonate""], ""catalysts"": [""L-Proline"", ""Cuprous iodide""], ""solvents"": [""Dimethyl sulfoxide""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-40106788"", ""1.1"", ""Reagents: Potassium carbonate"", ""Catalysts: L-Proline, Cuprous iodide"", ""Solvents: Dimethyl sulfoxide; 2 h, 120 C"", ""?                                                                                                                              ?"", ""266. Scheme 266 (1 Reaction)"", ""Discovery of Potent and Selective PI3K Inhibitors for the Treatment of Acute Myeloid Leukemia"", ""By: Tang, Yongmei; et al"", ""Journal of Medicinal Chemistry (2024), 67(8), 6638-6657."", ""10.1021/acs.jmedchem.4c00094"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""49834-22-2"", ""1547036-10-1""], ""pro_cas"": [""2820245-00-7""], ""rgt_cas"": [""584-08-7""], ""cat_cas"": [""147-85-3"", ""7681-65-4""], ""sol_cas"": [""67-68-5""], ""notes"": [""Ullmann coupling, literature preparation, alternative reaction conditions shown""]}}","[""49834-22-2"", ""1547036-10-1""]","[""2820245-00-7""]","[""584-08-7""]","[""147-85-3"", ""7681-65-4""]","[""67-68-5""]"
31-614-CAS-40106789,Ullmann,"[""Cuprous iodide|7681-65-4""]","[""Cu(I)""]","[""L-Proline|""]","[""Potassium carbonate|584-08-7""]","[""BASE""]","[""Dimethyl sulfoxide|67-68-5""]",120.0,2.0,82,Brc1cccnc1 . O=C(c1n[nH]c2cc(Cl)ccc12)C1CC1,O=C(c1nn(-c2cccnc2)c2cc(Cl)ccc12)C1CC1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/L-Proline|/Potassium carbonate|584-08-7/Dimethyl sulfoxide|67-68-5,,,RCT: 123-75-1 + 5332-25-2 | PRO: 343954-65-4 | RGT: 584-08-7 | CAT: 147-85-3 + 7681-65-4 | SOL: 67-68-5,"{""txt"": {""title"": ""Organic Letters (2024), 26(5), 1046-1050."", ""authors"": ""Li, Jianan; et al"", ""citation"": ""Organic Letters (2024), 26(5), 1046-1050."", ""reagents"": [""Potassium carbonate""], ""catalysts"": [""L-Proline"", ""Cuprous iodide""], ""solvents"": [""Dimethyl sulfoxide""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-40106789"", ""1.1"", ""Reagents: Potassium carbonate"", ""Catalysts: L-Proline, Cuprous iodide"", ""Solvents: Dimethyl sulfoxide; 2 h, 120 C"", ""?                                                                                                                              ?"", ""250. Scheme 250 (1 Reaction)"", ""-Amino bicycloalkylation through organophotoredox catalysis"", ""By: Nugent, Jeremy; et al"", ""Chemical Science (2024), 15(28), 10918-10925."", ""10.1039/d4sc01368a"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""123-75-1"", ""5332-25-2""], ""pro_cas"": [""343954-65-4""], ""rgt_cas"": [""584-08-7""], ""cat_cas"": [""147-85-3"", ""7681-65-4""], ""sol_cas"": [""67-68-5""], ""notes"": [""Ullmann coupling, literature preparation, alternative reaction conditions shown""]}}","[""123-75-1"", ""5332-25-2""]","[""343954-65-4""]","[""584-08-7""]","[""147-85-3"", ""7681-65-4""]","[""67-68-5""]"
31-614-CAS-40106790,Ullmann,"[""Cuprous iodide|7681-65-4""]","[""Cu(I)""]","[""L-Proline|""]","[""Potassium carbonate|584-08-7""]","[""BASE""]","[""Dimethyl sulfoxide|67-68-5""]",120.0,2.0,82,Fc1cc(F)cc(Br)c1 . CC(=O)c1n[nH]c2cc(Cl)ccc12,CC(=O)c1nn(-c2cc(F)cc(F)c2)c2cc(Cl)ccc12,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/L-Proline|/Potassium carbonate|584-08-7/Dimethyl sulfoxide|67-68-5,,,RCT: 109-77-3 + 878109-23-0 | PRO: 2999684-34-1 | RGT: 584-08-7 | CAT: 147-85-3 + 7681-65-4 | SOL: 67-68-5,"{""txt"": {""title"": ""Organic Letters (2024), 26(5), 1046-1050."", ""authors"": ""Li, Jianan; et al"", ""citation"": ""Organic Letters (2024), 26(5), 1046-1050."", ""reagents"": [""Potassium carbonate""], ""catalysts"": [""L-Proline"", ""Cuprous iodide""], ""solvents"": [""Dimethyl sulfoxide""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-40106790"", ""1.1"", ""Reagents: Potassium carbonate"", ""Catalysts: L-Proline, Cuprous iodide"", ""Solvents: Dimethyl sulfoxide; 2 h, 120 C"", ""?                                                                                                                              ?"", ""248. Scheme 248 (1 Reaction)"", ""Glycosyl Triazole Based Pyridinamide/CuI-Catalyzed Coupling of 2-Halobenzamides with Active Methylene Compounds"", ""By: Singh, Sumit K.; et al"", ""Synthesis (2024), 56(6), 975-988."", ""10.1055/a-2157-9001"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""109-77-3"", ""878109-23-0""], ""pro_cas"": [""2999684-34-1""], ""rgt_cas"": [""584-08-7""], ""cat_cas"": [""147-85-3"", ""7681-65-4""], ""sol_cas"": [""67-68-5""], ""notes"": [""Ullmann coupling, literature preparation, alternative reaction conditions shown""]}}","[""109-77-3"", ""878109-23-0""]","[""2999684-34-1""]","[""584-08-7""]","[""147-85-3"", ""7681-65-4""]","[""67-68-5""]"
31-614-CAS-40106791,Ullmann,"[""Cuprous iodide|7681-65-4""]","[""Cu(I)""]","[""L-Proline|""]","[""Potassium carbonate|584-08-7""]","[""BASE""]","[""Dimethyl sulfoxide|67-68-5""]",120.0,2.0,82,Fc1cccc(Br)c1 . CC(=O)c1n[nH]c2cc(Cl)ccc12,CC(=O)c1nn(-c2cccc(F)c2)c2cc(Cl)ccc12,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/L-Proline|/Potassium carbonate|584-08-7/Dimethyl sulfoxide|67-68-5,,,RCT: 3466-32-8 + 1547036-10-1 | PRO: 3038179-00-6 | RGT: 584-08-7 | CAT: 147-85-3 + 7681-65-4 | SOL: 67-68-5,"{""txt"": {""title"": ""Organic Letters (2024), 26(5), 1046-1050."", ""authors"": ""Li, Jianan; et al"", ""citation"": ""Organic Letters (2024), 26(5), 1046-1050."", ""reagents"": [""Potassium carbonate""], ""catalysts"": [""L-Proline"", ""Cuprous iodide""], ""solvents"": [""Dimethyl sulfoxide""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-40106791"", ""1.1"", ""Reagents: Potassium carbonate"", ""Catalysts: L-Proline, Cuprous iodide"", ""Solvents: Dimethyl sulfoxide; 2 h, 120 C"", ""?                                                                                                                              ?"", ""270. Scheme 270 (1 Reaction)"", ""Discovery of Potent and Selective PI3K Inhibitors for the Treatment of Acute Myeloid Leukemia"", ""By: Tang, Yongmei; et al"", ""Journal of Medicinal Chemistry (2024), 67(8), 6638-6657."", ""10.1021/acs.jmedchem.4c00094"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""3466-32-8"", ""1547036-10-1""], ""pro_cas"": [""3038179-00-6""], ""rgt_cas"": [""584-08-7""], ""cat_cas"": [""147-85-3"", ""7681-65-4""], ""sol_cas"": [""67-68-5""], ""notes"": [""Ullmann coupling, literature preparation, alternative reaction conditions shown""]}}","[""3466-32-8"", ""1547036-10-1""]","[""3038179-00-6""]","[""584-08-7""]","[""147-85-3"", ""7681-65-4""]","[""67-68-5""]"
