ReactionID,ReactionType,CoreDetail,CoreGeneric,Ligand,ReagentRaw,ReagentRole,Solvent,Temperature_C,Time_h,Yield_%,ReactantSMILES,ProductSMILES,Reference,CondKey,CondSig,FamSig,RawCAS
RXN000011,Ullmann,"[""CuBr2""]","[""Cu""]","[""none""]","[""Unresolved CAS 1907-33-1""]","[""UNK""]","[""Tol""]",,,99.0,"[""Fc1ccc2cc[nH]c2c1"", ""Cc1cccnc1Br""]","[""Cc1cccnc1-n1ccc2ccc(F)cc21""]","Journal of Organic Chemistry (2022), 87(19), 13346-13351",Cu/none/Unresolved CAS 1907-33-1/Tol,85C3CBA7,CE9132B4,616-47-7 + 7758-89-6 + 1907-33-1 + 108-88-3
RXN000012,Ullmann,[],"[""Cu""]","[""none""]","[""Sodium methoxide (NaOMe)""]","[""UNK""]","[""DMSO""]",,,99.0,"[""C1COCCN1"", ""Brc1ccc2c(c1)OCO2""]","[""c1cc2c(cc1N1CCOCC1)OCO2""]","Journal of the American Chemical Society (2023), 145(12), 6966-6975",Cu/none/Sodium methoxide (NaOMe)/DMSO,1543F624,B08590E9,2897656-97-0 + 7681-65-4 + 124-41-4 + 67-68-5
RXN000013,Ullmann,[],"[""Cu""]","[""none""]",[],[],"[""1,2-Dichloroethane (DCE)""]",,,99.0,"[""O=S(=O)(Cl)c1ccccc1"", ""C#Cc1cccc(F)c1C(=O)Nc1ccccc1""]","[""O=C1c2c(F)cccc2/C(=C\\S(=O)(=O)c2ccccc2)N1c1ccccc1""]","Organic Letters (2023), 25(12), 2073-2077","Cu/none/none/1,2-Dichloroethane (DCE)",5CD25513,5CD25513,13395-16-9 + 98327-87-8 + 107-06-2
RXN000014,Ullmann,[],"[""Cu""]","[""none""]","[""Tripotassium phosphate (K3PO4)""]","[""UNK""]","[""Sulfolane (tetramethylene sulfone)""]",,,99.0,"[""CC(=O)c1ccc(Br)cc1"", ""c1ccc2c(c1)Nc1ccccc1O2""]","[""CC(=O)c1ccc(N2c3ccccc3Oc3ccccc32)cc1""]","Organic Letters (2022), 24(31), 5817-5824",Cu/none/Tripotassium phosphate (K3PO4)/Sulfolane (tetramethylene sulfone),6DF6C43F,12431178,7681-65-4 + 69010-90-8 + 7778-53-2 + 126-33-0
RXN000015,Ullmann,[],"[""Cu""]","[""none""]","[""Tripotassium phosphate (K3PO4)""]","[""UNK""]","[""Sulfolane (tetramethylene sulfone)""]",,,99.0,"[""c1ccc2c(c1)Nc1ccccc1O2"", ""Brc1ccc2c3ccccc3c3ccccc3c2c1""]","[""c1ccc2c(c1)Oc1ccccc1N2c1ccc2c3ccccc3c3ccccc3c2c1""]","Organic Letters (2022), 24(31), 5817-5824",Cu/none/Tripotassium phosphate (K3PO4)/Sulfolane (tetramethylene sulfone),6DF6C43F,12431178,7681-65-4 + 69010-90-8 + 7778-53-2 + 126-33-0
RXN000016,Ullmann,[],"[""Cu""]","[""none""]","[""Cs2CO3""]","[""BASE""]","[""DMSO"", ""Acetonitrile""]",,,99.0,"[""c1ccc2c(c1)[nH]c1ccccc12"", ""CC(C)(C)c1ccc(Cl)cc1""]","[""CC(C)(C)c1ccc(-n2c3ccccc3c3ccccc32)cc1""]","Tetrahedron Letters (2022), 109154140",Cu/none/Cs2CO3/DMSO+Acetonitrile,C1C09FAD,C1C09FAD,1317-39-1 + 920366-91-2 + 534-17-8 + 67-68-5 + 75-05-8
RXN000017,Ullmann,[],"[""Cu""]","[""none""]","[""Unresolved CAS 18027-10-6""]","[""UNK""]","[""DMSO""]",,,99.0,"[""OCCCN1CCNCC1"", ""Cn1ncc2c(Br)cccc21""]","[""Cn1ncc2c(N3CCN(CCCO)CC3)cccc21""]","Journal of the American Chemical Society (2024), 146(27), 18616-18625",Cu/none/Unresolved CAS 18027-10-6/DMSO,D3B6FC2F,CBADBA06,7681-65-4 + 3035177-77-3 + 18027-10-6 + 67-68-5
RXN000018,Ullmann,[],"[""Cu""]","[""none""]","[""Unresolved CAS 18027-10-6""]","[""UNK""]","[""DMSO""]",,,99.0,"[""OCCN1CCNCC1"", ""COc1ccc(Br)cc1""]","[""COc1ccc(N2CCN(CCO)CC2)cc1""]","Journal of the American Chemical Society (2024), 146(27), 18616-18625",Cu/none/Unresolved CAS 18027-10-6/DMSO,D3B6FC2F,CBADBA06,7681-65-4 + 3035177-77-3 + 18027-10-6 + 67-68-5
RXN000019,Ullmann,"[""CuSO4""]","[""Cu""]","[""none""]","[""KOtBu"", ""Unresolved CAS 2564-83-2""]","[""BASE"", ""UNK""]","[""DMF""]",,,99.0,"[""BrCc1ccccc1"", ""N#Cc1ccccc1NCc1ccccc1I""]","[""N#Cc1ccccc1N(Cc1ccccc1)Cc1ccccc1I""]","Synthesis (2022), 54(19), 4381-4391",Cu/none/KOtBu+Unresolved CAS 2564-83-2/DMF,9B61C02E,94EBC1CD,7758-98-7 + 865-47-4 + 2564-83-2 + 68-12-2
RXN000020,Ullmann,[],"[""Cu""]","[""none""]","[""Sodium methoxide (NaOMe)""]","[""UNK""]","[""DMSO""]",,,99.0,"[""c1ccc(N2CCNCC2)cc1"", ""COc1ccc(Br)c(C)c1""]","[""COc1ccc(N2CCN(c3ccccc3)CC2)c(C)c1""]","Journal of the American Chemical Society (2023), 145(12), 6966-6975",Cu/none/Sodium methoxide (NaOMe)/DMSO,1543F624,B08590E9,7681-65-4 + 2897657-05-3 + 124-41-4 + 67-68-5
RXN000021,Ullmann,[],"[""Cu""]","[""none""]","[""Tripotassium phosphate (K3PO4)""]","[""UNK""]","[""Sulfolane (tetramethylene sulfone)""]",,,99.0,"[""c1ccc2c(c1)Nc1ccccc1O2"", ""O=c1c2ccccc2oc2cc(Br)ccc12""]","[""O=c1c2ccccc2oc2cc(N3c4ccccc4Oc4ccccc43)ccc12""]","Organic Letters (2022), 24(31), 5817-5824",Cu/none/Tripotassium phosphate (K3PO4)/Sulfolane (tetramethylene sulfone),6DF6C43F,12431178,7681-65-4 + 69010-90-8 + 7778-53-2 + 126-33-0
RXN000022,Ullmann,[],"[""Cu""]","[""none""]","[""Tripotassium phosphate (K3PO4)"", ""Ammonium chloride (NH4Cl)""]","[""UNK"", ""UNK""]","[""Dioxane"", ""H2O""]",,,99.0,"[""Cc1c[nH]c2ccccc12"", ""Cc1ccc(I)c(N)c1""]","[""Cc1ccc(-n2cc(C)c3ccccc32)c(N)c1""]","Nature Communications (2023), 14(1), 5502",Cu/none/Tripotassium phosphate (K3PO4)+Ammonium chloride (NH4Cl)/Dioxane+H2O,0D060865,3415731D,110-70-3 + 7681-65-4 + 7778-53-2 + 12125-02-9 + 123-91-1 + 7732-18-5
RXN000023,Ullmann,[],"[""Cu""]","[""none""]","[""Tripotassium phosphate (K3PO4)""]","[""UNK""]","[""Sulfolane (tetramethylene sulfone)""]",,,99.0,"[""c1ccc2c(c1)Nc1ccccc1O2"", ""Brc1ccncc1""]","[""c1ccc2c(c1)Oc1ccccc1N2c1ccncc1""]","Organic Letters (2022), 24(31), 5817-5824",Cu/none/Tripotassium phosphate (K3PO4)/Sulfolane (tetramethylene sulfone),6DF6C43F,12431178,7681-65-4 + 69010-90-8 + 7778-53-2 + 126-33-0
RXN000024,Ullmann,"[""CuBr2""]","[""Cu""]","[""none""]","[""Cs2CO3""]","[""BASE""]","[""Tol""]",,,99.0,"[""Ic1cccc2ccccc12"", ""c1ccc2[nH]ccc2c1""]","[""c1ccc2c(-n3ccc4ccccc43)cccc2c1""]","Chemical Communications (Cambridge, United Kingdom) (2024), 60(18),",Cu/none/Cs2CO3/Tol,E08C8A01,E08C8A01,66-71-7 + 7758-89-6 + 534-17-8 + 108-88-3
RXN000025,Ullmann,[],"[""Cu""]","[""none""]","[""Cs2CO3"", ""Water""]","[""BASE"", ""UNK""]","[""DMF""]",,,99.0,"[""c1nnc[nH]1"", ""Brc1ccc(I)cc1""]","[""Brc1ccc(-n2cncn2)cc1""]","Chemical Communications (Cambridge, United Kingdom) (2022), 58(91),",Cu/none/Cs2CO3+Water/DMF,FB62A0EA,FB62A0EA,7681-65-4 + 534-17-8 + 7732-18-5 + 68-12-2
RXN000026,Ullmann,[],"[""Cu""]","[""none""]","[""Cs2CO3"", ""Unresolved CAS 139139-80-3""]","[""BASE"", ""UNK""]","[""DMSO""]",,,99.0,"[""Clc1n[nH]c2ccccc12"", ""CC(C)(C)OC(=O)N1CC2(CC(I)C2)C1""]","[""CC(C)(C)OC(=O)N1CC2(CC(n3nc(Cl)c4ccccc43)C2)C1""]","Organic Letters (2023), 25(20), 3750-3754",Cu/none/Cs2CO3+Unresolved CAS 139139-80-3/DMSO,FBDACB87,A6391585,1660-93-1 + 68986-76-5 + 534-17-8 + 139139-80-3 + 67-68-5
RXN000027,Ullmann,[],"[""Cu""]","[""none""]","[""Tripotassium phosphate (K3PO4)""]","[""UNK""]","[""Unresolved CAS 95-50-1""]",,,99.0,"[""Brc1ccc2c(c1)[nH]c1ccccc12"", ""Ic1ccccn1""]","[""Brc1ccc2c3ccccc3n(-c3ccccn3)c2c1""]",Journal of Materials Chemistry C: Materials for Optical and Electronic,Cu/none/Tripotassium phosphate (K3PO4)/Unresolved CAS 95-50-1,EBC6F71E,9C0904A6,110-18-9 + 1317-39-1 + 7778-53-2 + 95-50-1
RXN000028,Ullmann,[],"[""Cu""]","[""none""]","[""Cs2CO3""]","[""BASE""]","[""DMSO"", ""Acetonitrile""]",,,99.0,"[""c1ccc2c(c1)[nH]c1ccccc12"", ""Clc1ccc(Br)cc1""]","[""Clc1ccc(-n2c3ccccc3c3ccccc32)cc1""]","Tetrahedron Letters (2022), 109154140",Cu/none/Cs2CO3/DMSO+Acetonitrile,C1C09FAD,C1C09FAD,1317-39-1 + 920366-91-2 + 534-17-8 + 67-68-5 + 75-05-8
RXN000029,Ullmann,[],"[""Cu""]","[""none""]","[""Tripotassium phosphate (K3PO4)""]","[""UNK""]","[""Tol""]",,,99.0,"[""Cc1c[nH]c2ccccc12"", ""Cc1cnc(Br)cc1C""]","[""Cc1cnc(-n2cc(C)c3ccccc32)cc1C""]","Organic Letters (2022), 24(20), 3620-3625",Cu/none/Tripotassium phosphate (K3PO4)/Tol,08C9AF17,83DEBA3C,110-70-3 + 7681-65-4 + 7778-53-2 + 108-88-3
RXN000030,Ullmann,[],"[""Cu""]","[""none""]","[""Tripotassium phosphate (K3PO4)""]","[""UNK""]","[""Sulfolane (tetramethylene sulfone)""]",,,99.0,"[""c1ccc2c(c1)Nc1ccccc1O2"", ""Brc1ccnc2ccccc12""]","[""c1ccc2c(c1)Oc1ccccc1N2c1ccnc2ccccc12""]","Organic Letters (2022), 24(31), 5817-5824",Cu/none/Tripotassium phosphate (K3PO4)/Sulfolane (tetramethylene sulfone),6DF6C43F,12431178,7681-65-4 + 69010-90-8 + 7778-53-2 + 126-33-0
RXN000031,Ullmann,[],"[""Cu""]","[""none""]","[""Tripotassium phosphate (K3PO4)""]","[""UNK""]","[""Sulfolane (tetramethylene sulfone)""]",,,99.0,"[""c1ccc2c(c1)Nc1ccccc1O2"", ""N#Cc1ccc(Br)cc1""]","[""N#Cc1ccc(N2c3ccccc3Oc3ccccc32)cc1""]","Organic Letters (2022), 24(31), 5817-5824",Cu/none/Tripotassium phosphate (K3PO4)/Sulfolane (tetramethylene sulfone),6DF6C43F,12431178,7681-65-4 + 69010-90-8 + 7778-53-2 + 126-33-0
RXN000032,Ullmann,[],"[""Cu""]","[""none""]","[""Tripotassium phosphate (K3PO4)""]","[""UNK""]","[""Sulfolane (tetramethylene sulfone)""]",,,99.0,"[""c1ccc2c(c1)Nc1ccccc1O2"", ""Brc1ccc2ccccc2c1""]","[""c1ccc2c(c1)Oc1ccccc1N2c1ccc2ccccc2c1""]","Organic Letters (2022), 24(31), 5817-5824",Cu/none/Tripotassium phosphate (K3PO4)/Sulfolane (tetramethylene sulfone),6DF6C43F,12431178,7681-65-4 + 69010-90-8 + 7778-53-2 + 126-33-0
RXN000033,Ullmann,[],"[""Cu""]","[""none""]","[""NEt3""]","[""BASE""]","[""1,2-Dichloroethane (DCE)""]",,,99.0,"[""OB(O)c1ccc(F)cc1"", ""CC(C)(C)OC(=O)N1CCc2c(sc3[nH]cnc(=O)c23)C1""]","[""CC(C)(C)OC(=O)N1CCc2c(sc3ncn(-c4ccc(F)cc4)c(=O)c23)C1""]","Journal of Medicinal Chemistry (2024), 67(11), 9150-9164","Cu/none/NEt3/1,2-Dichloroethane (DCE)",A2F1529D,A2F1529D,142-71-2 + 121-44-8 + 107-06-2
RXN000034,Ullmann,"[""Cu(0)""]","[""Cu""]","[""none""]","[""Tripotassium phosphate (K3PO4)""]","[""UNK""]","[""Ethanol""]",,,99.0,"[""C1CCNCC1"", ""Ic1ccccc1""]","[""c1ccc(N2CCCCC2)cc1""]","ACS Nano (2022), 16(1), 1142-1149",Cu/none/Tripotassium phosphate (K3PO4)/Ethanol,10C7A1E7,02F0367D,7440-50-8 + 1034343-98-0 + 7778-53-2 + 64-17-5
RXN000035,Ullmann,"[""Cu(0)""]","[""Cu""]","[""none""]","[""K2CO3""]","[""BASE""]","[""THF""]",,,97.0,"[""C1CCNCC1"", ""Ic1ccccc1""]","[""c1ccc(N2CCCCC2)cc1""]","Polycyclic Aromatic Compounds (2023), 43(8), 7580-7596",Cu/none/K2CO3/THF,58F58303,58F58303,7440-50-8 + 584-08-7 + 109-99-9
RXN000036,Ullmann,"[""Cu(0)""]","[""Cu""]","[""none""]","[""Cs2CO3""]","[""BASE""]","[""Ethanol""]",,,92.0,"[""C1CCNCC1"", ""Ic1ccccc1""]","[""c1ccc(N2CCCCC2)cc1""]","Catalysis Letters (2022), 152(11), 3506-3516",Cu/none/Cs2CO3/Ethanol,78ECFCA5,78ECFCA5,7440-50-8 + 12063-19-3 + 534-17-8 + 64-17-5
RXN000037,Ullmann,"[""Cu(0)""]","[""Cu""]","[""none""]","[""Cs2CO3""]","[""BASE""]","[""Ethanol""]",,,92.0,"[""C1CCNCC1"", ""Ic1ccccc1""]","[""c1ccc(N2CCCCC2)cc1""]","Water Science & Technology (2022), 86(3), 496",Cu/none/Cs2CO3/Ethanol,78ECFCA5,78ECFCA5,66-71-7 + 7440-50-8 + 534-17-8 + 64-17-5
RXN000038,Ullmann,[],"[""Cu""]","[""none""]","[""Unresolved CAS 18027-10-6""]","[""UNK""]","[""DMSO""]",,,99.0,"[""COc1ccc(Br)cc1"", ""C1COCCN1""]","[""COc1ccc(N2CCOCC2)cc1""]","Journal of the American Chemical Society (2024), 146(27), 18616-18625",Cu/none/Unresolved CAS 18027-10-6/DMSO,D3B6FC2F,CBADBA06,7681-65-4 + 3035177-77-3 + 18027-10-6 + 67-68-5
RXN000039,Ullmann,[],"[""Cu""]","[""none""]","[""Sodium methoxide (NaOMe)""]","[""UNK""]","[""DMSO""]",,,99.0,"[""COc1ccc(Br)cc1"", ""C1COCCN1""]","[""COc1ccc(N2CCOCC2)cc1""]","Journal of the American Chemical Society (2024), 146(38), 25949-25955",Cu/none/Sodium methoxide (NaOMe)/DMSO,1543F624,B08590E9,7681-65-4 + 2897656-97-0 + 124-41-4 + 67-68-5
RXN000040,Ullmann,[],"[""Cu""]","[""none""]","[""Sodium methoxide (NaOMe)""]","[""UNK""]","[""DMSO""]",,,99.0,"[""COc1ccc(Br)cc1"", ""C1COCCN1""]","[""COc1ccc(N2CCOCC2)cc1""]","Journal of the American Chemical Society (2023), 145(12), 6966-6975",Cu/none/Sodium methoxide (NaOMe)/DMSO,1543F624,B08590E9,7681-65-4 + 2897656-97-0 + 124-41-4 + 67-68-5
RXN000041,Ullmann,"[""Cu(0)""]","[""Cu""]","[""none""]","[""K2CO3""]","[""BASE""]","[""THF""]",,,90.0,"[""COc1ccc(Br)cc1"", ""C1COCCN1""]","[""COc1ccc(N2CCOCC2)cc1""]","Polycyclic Aromatic Compounds (2023), 43(8), 7580-7596",Cu/none/K2CO3/THF,58F58303,58F58303,7440-50-8 + 584-08-7 + 109-99-9
RXN000042,Ullmann,"[""Cu(0)""]","[""Cu""]","[""none""]","[""Cs2CO3""]","[""BASE""]","[""Acetonitrile""]",,,99.0,"[""c1c[nH]cn1"", ""COc1ccc(I)cc1""]","[""COc1ccc(-n2ccnc2)cc1""]","Acta Crystallographica, Section E: Crystallographic Communications",Cu/none/Cs2CO3/Acetonitrile,26CB0735,26CB0735,7440-50-8 + 534-17-8 + 75-05-8
RXN000043,Ullmann,[],"[""Cu""]","[""none""]","[""NaOH""]","[""BASE""]","[""Unresolved CAS 56-81-5""]",,,95.0,"[""c1c[nH]cn1"", ""COc1ccc(I)cc1""]","[""COc1ccc(-n2ccnc2)cc1""]","Applied Organometallic Chemistry (2022), 36(5), e6618",Cu/none/NaOH/Unresolved CAS 56-81-5,C0885F6C,C0885F6C,50-81-7 + 1317-38-0 + 1310-73-2 + 56-81-5
RXN000044,Ullmann,[],"[""Cu""]","[""none""]","[""K2CO3""]","[""BASE""]","[""Unresolved CAS 56-81-5"", ""Unresolved CAS 67-48-1""]",,,92.0,"[""c1c[nH]cn1"", ""COc1ccc(I)cc1""]","[""COc1ccc(-n2ccnc2)cc1""]","ChemistrySelect (2022), 7(29), e202200454",Cu/none/K2CO3/Unresolved CAS 56-81-5+Unresolved CAS 67-48-1,19BE1B8F,19BE1B8F,74-79-3 + 1317-39-1 + 1317-61-9 + 584-08-7 + 56-81-5 + 67-48-1
RXN000045,Ullmann,[],"[""Cu""]","[""none""]","[""Sodium methoxide (NaOMe)""]","[""UNK""]","[""DMSO""]",,,99.0,"[""COc1ccc(Br)cc1"", ""C1CCNC1""]","[""COc1ccc(N2CCCC2)cc1""]","Journal of the American Chemical Society (2023), 145(12), 6966-6975",Cu/none/Sodium methoxide (NaOMe)/DMSO,1543F624,B08590E9,2897656-97-0 + 7681-65-4 + 124-41-4 + 67-68-5
RXN000046,Ullmann,"[""Cu(0)""]","[""Cu""]","[""none""]","[""Tripotassium phosphate (K3PO4)""]","[""UNK""]","[""Ethanol""]",,,99.0,"[""c1ccc2c(c1)CCNC2"", ""Ic1ccccc1""]","[""c1ccc(N2CCc3ccccc3C2)cc1""]","ACS Nano (2022), 16(1), 1142-1149",Cu/none/Tripotassium phosphate (K3PO4)/Ethanol,10C7A1E7,02F0367D,7440-50-8 + 1034343-98-0 + 7778-53-2 + 64-17-5
RXN000047,Ullmann,[],"[""Cu""]","[""none""]","[""Tripotassium phosphate (K3PO4)""]","[""UNK""]","[""Isopropanol"", ""Unresolved CAS 107-21-1""]",,,93.0,"[""c1ccc2c(c1)CCNC2"", ""Ic1ccccc1""]","[""c1ccc(N2CCc3ccccc3C2)cc1""]","RSC Advances (2023), 13(18), 11929-11937",Cu/none/Tripotassium phosphate (K3PO4)/Isopropanol+Unresolved CAS 107-21-1,615B9880,899CF966,7681-65-4 + 7778-53-2 + 67-63-0 + 107-21-1
RXN000048,Ullmann,[],"[""Cu""]","[""none""]","[""Unresolved CAS 18027-10-6""]","[""UNK""]","[""DMSO""]",,,99.0,"[""COc1ccc(Br)cc1"", ""CC1(O)CCNCC1""]","[""COc1ccc(N2CCC(C)(O)CC2)cc1""]","Journal of the American Chemical Society (2024), 146(27), 18616-18625",Cu/none/Unresolved CAS 18027-10-6/DMSO,D3B6FC2F,CBADBA06,7681-65-4 + 3035177-77-3 + 18027-10-6 + 67-68-5
RXN000049,Ullmann,[],"[""Cu""]","[""none""]","[""Sodium methoxide (NaOMe)""]","[""UNK""]","[""DMSO""]",,,99.0,"[""COc1ccc(Br)cc1"", ""C1CCNCC1""]","[""COc1ccc(N2CCCCC2)cc1""]","Journal of the American Chemical Society (2023), 145(12), 6966-6975",Cu/none/Sodium methoxide (NaOMe)/DMSO,1543F624,B08590E9,2897656-97-0 + 7681-65-4 + 124-41-4 + 67-68-5
RXN000050,Ullmann,"[""Cu(0)""]","[""Cu""]","[""none""]","[""K2CO3""]","[""BASE""]","[""THF""]",,,93.0,"[""COc1ccc(Br)cc1"", ""C1CCNCC1""]","[""COc1ccc(N2CCCCC2)cc1""]","Polycyclic Aromatic Compounds (2023), 43(8), 7580-7596",Cu/none/K2CO3/THF,58F58303,58F58303,7440-50-8 + 584-08-7 + 109-99-9
RXN000051,Ullmann,[],"[""Cu""]","[""none""]","[""Sodium methoxide (NaOMe)""]","[""UNK""]","[""DMSO""]",,,99.0,"[""Brc1ccccc1"", ""C1COCCN1""]","[""c1ccc(N2CCOCC2)cc1""]","Journal of the American Chemical Society (2023), 145(12), 6966-6975",Cu/none/Sodium methoxide (NaOMe)/DMSO,1543F624,B08590E9,2897656-97-0 + 7681-65-4 + 124-41-4 + 67-68-5
RXN000052,Ullmann,"[""CuBr2""]","[""Cu""]","[""none""]","[""Cs2CO3""]","[""BASE""]","[""Tol""]",,,99.0,"[""c1ccc2[nH]ccc2c1"", ""Ic1ccccc1""]","[""c1ccc(-n2ccc3ccccc32)cc1""]","Chemical Communications (Cambridge, United Kingdom) (2024), 60(18),",Cu/none/Cs2CO3/Tol,E08C8A01,E08C8A01,66-71-7 + 7758-89-6 + 534-17-8 + 108-88-3
RXN000053,Ullmann,[],"[""Cu""]","[""none""]","[""Cs2CO3""]","[""BASE""]","[""DMF""]",,,96.0,"[""c1ccc2[nH]ccc2c1"", ""Ic1ccccc1""]","[""c1ccc(-n2ccc3ccccc32)cc1""]","Organic Letters (2023), 25(35), 6549-6554",Cu/none/Cs2CO3/DMF,80A3A687,80A3A687,7681-65-4 + 534-17-8 + 68-12-2
RXN000054,Ullmann,"[""Cu(0)""]","[""Cu""]","[""none""]","[""KOH""]","[""BASE""]","[""DMSO""]",,,96.0,"[""c1ccc2[nH]ccc2c1"", ""Ic1ccccc1""]","[""c1ccc(-n2ccc3ccccc32)cc1""]","Polycyclic Aromatic Compounds (2022), 42(9), 6254-6266",Cu/none/KOH/DMSO,9138F5C5,9138F5C5,7440-50-8 + 9005-38-3 + 9012-76-4 + 1310-58-3 + 67-68-5
